x,i,j,k,y
-0.536651814,0,0,2,-33.1879503
30.85380023,1,1,3,382.6923021
62.99200855,0,0,0,469.0312721
32.85031562,1,1,2,204.4997762
56.51367266,0,0,3,64.05479061
65.22672451,1,1,1,369.8623761
29.59088273,1,1,0,225.8765831
24.26696388,1,0,3,26.38939675
27.1290183,0,0,0,88.19468254
-11.70867299,0,1,3,91.69685705
91.49498527,1,0,1,471.073536
75.54959589,1,1,0,337.9351288
25.11839933,0,0,1,-16.03537757
8.115294813,0,1,2,132.2473485
60.85883418,1,0,2,350.8145892
48.0745622,1,0,1,308.9441056
54.83000732,0,0,1,296.8792797
116.0604488,1,0,2,561.6909783
81.6697195,1,1,2,775.9105788
61.19481404,1,0,2,295.0038156
-4.109091347,0,1,3,253.2201897
127.1132215,0,1,1,644.9492701
11.06597234,1,0,3,240.0582431
-22.1599664,1,0,0,38.4631001
25.87671451,1,1,1,332.0730475
64.13119165,0,0,1,200.7828343
68.32705533,0,0,1,212.8148491
125.6691253,1,0,2,367.4125588
45.00637618,0,1,2,54.77908089
-45.14931324,1,1,1,-98.68760356
14.17342964,1,1,0,250.4551481
119.2367026,0,1,2,675.8482603
-51.5111338,1,0,2,-331.4758208
17.63120319,1,1,2,177.2360457
61.82077516,1,0,0,446.2702116
3.641115568,1,0,2,-18.24025798
63.2763353,1,1,2,600.164195
59.97384148,0,1,3,499.4800566
11.11657182,1,0,2,-157.2818252
68.40763773,0,0,1,258.4330727
9.933763225,0,1,2,89.42458447
53.39125127,0,0,2,123.4720424
22.20376562,0,1,3,250.8424506
58.41423202,1,1,2,462.2197935
26.81420858,0,0,0,231.0056707
84.19859317,1,1,3,478.7779267
7.015026323,1,1,1,137.4522874
84.00393694,0,1,1,583.2309239
-12.10247388,1,1,2,30.87299596
105.1685532,1,0,1,648.2826573
-19.84771009,0,1,1,-27.46315805
18.12271335,1,1,1,258.0326038
35.23387768,0,1,3,462.8833946
83.32470405,0,1,1,502.9780563
74.40740328,0,0,3,399.2101315
97.95728593,1,0,2,505.8320651
22.03972367,1,1,0,204.186935
-36.93428889,0,1,2,112.3697933
-6.942745507,1,0,1,244.8441063
61.91872341,1,0,0,387.1093382
67.12046747,0,0,2,339.7858802
85.00259356,1,0,1,321.7502877
45.64285997,0,1,1,96.22271049
105.8582419,0,1,0,622.6643164
66.11390155,0,1,2,550.3551687
110.7163917,0,1,2,411.6407669
147.7902655,1,0,1,611.131625
39.11051567,1,1,3,363.2779929
15.25325889,1,0,2,155.0552893
21.22815395,0,1,3,90.64268008
46.64617449,1,0,2,289.1808777
22.09442634,0,1,2,263.9777157
36.5732566,0,0,1,238.796612
68.04088784,0,0,0,150.628448
80.3915815,0,1,0,360.1069477
50.29237526,1,1,1,272.8063876
53.05857343,1,1,1,377.660553
53.82515596,0,0,0,479.2854711
67.29015498,0,1,2,268.5745969
-4.57507493,1,0,2,14.47425425
107.3759843,0,1,2,598.6539724
38.9798094,0,1,1,308.7804873
26.78518187,0,0,1,191.2052227
90.47471631,1,1,2,611.7756819
5.517700728,0,0,1,-75.64659427
-30.41251786,1,0,0,-24.06446281
13.28244577,0,1,1,327.8143934
88.469333,0,0,1,328.3368419
16.4731058,0,1,2,176.5817057
94.68374201,1,1,1,470.5914494
8.230441137,0,1,3,100.3086952
83.54429321,0,1,2,338.8211995
44.54258403,1,0,2,244.0394982
71.01151388,0,0,2,326.8508865
157.5542561,0,1,0,978.2156475
48.70005273,0,0,0,228.3691274
3.900226723,1,0,3,215.5121343
63.60292224,0,1,1,189.891547
27.55387705,0,0,1,-0.578532366
67.38361518,1,1,3,388.2205294
138.0804567,1,1,3,644.5084495
102.9708535,1,1,0,676.7733373
82.2533718,0,0,1,434.9235078
66.41045391,1,0,1,315.7750671
85.41608036,0,0,2,363.5978417
73.42450127,0,1,0,526.7593445
-3.199627579,1,0,0,179.4715453
49.32657651,0,0,3,157.7534466
-9.662718897,0,1,2,-39.34287445
-105.381553,0,1,3,-286.4462729
-0.39844152,0,0,0,20.25752726
78.26382364,1,1,2,371.494122
47.12894592,0,0,2,257.9945828
44.83036673,0,0,2,369.6076087
8.219578161,0,1,3,31.40642529
-24.90914474,0,0,3,-8.484707763
151.1305483,0,1,2,720.5387695
37.02706583,0,1,2,267.21743
93.68656333,0,1,1,470.4690909
130.1049573,0,1,3,860.5503209
25.62423297,0,1,3,108.8391593
73.70328096,1,0,2,506.2864859
67.87672123,1,0,2,161.7344168
39.05225983,0,1,2,295.6968518
2.92961153,1,0,0,7.359271037
-5.061623514,0,0,3,-254.3792138
69.99738714,1,0,2,312.536517
74.81010543,0,0,3,462.1734497
68.66794449,1,0,1,488.4427166
65.4624265,1,1,2,385.6618068
54.72453827,1,0,1,133.013294
12.85403081,1,0,1,53.98361295
-15.11977952,0,1,2,-35.43243468
39.17021322,1,0,1,69.48134984
110.7942553,1,1,2,645.8490626
30.63314334,1,1,2,327.9939135
-43.26631373,0,1,2,-257.994113
90.20330881,1,1,2,346.8118215
75.631993,0,0,1,507.7715201
-49.50153612,0,1,2,-215.6715926
23.57844351,0,0,1,64.75086192
44.72552064,0,0,0,282.6874847
22.82745639,0,1,0,318.9529198
108.912444,1,0,0,555.5141321
-7.332796966,1,0,1,-6.746801436
150.2486305,1,1,1,733.8869799
10.82848925,0,1,0,275.0425618
70.36280465,1,0,2,324.1402306
37.17246054,1,1,2,151.7160282
-23.14013215,1,1,1,97.01551841
3.633976308,0,1,1,125.7889098
12.70343332,0,0,0,195.0047548
-9.485130541,1,1,1,-17.88352321
79.82388413,0,1,3,357.3636645
-17.92996255,0,1,1,50.4115381
149.2535875,0,1,1,674.7330679
71.10718421,0,1,2,475.5970337
29.49799654,0,0,1,22.16966141
82.11609339,1,1,1,483.4835579
45.77389724,0,1,2,366.0119606
83.35693614,1,0,2,543.6569347
92.70890625,1,1,0,509.3491897
17.338313,0,1,1,111.7136289
103.0772576,1,1,1,521.9099757
-25.774148,0,1,2,-30.52291584
87.80966371,0,1,2,310.5179231
-14.76140112,1,1,1,66.51296463
42.97014029,1,1,0,384.2859637
-9.536413779,0,0,2,67.94069895
60.77906597,0,1,0,388.584728
21.76645719,1,0,3,123.9803562
30.67749757,0,1,2,324.3257523
68.93928541,1,0,0,252.475987
73.54859212,1,1,0,375.5057235
51.60236497,0,0,1,278.1364748
-19.125452,1,0,2,-130.7524059
122.3854117,0,1,2,611.1428801
104.6417301,1,1,1,595.2552803
57.0806858,1,1,1,508.3962165
9.281758004,0,1,3,153.579563
116.6344905,1,1,0,706.8002653
9.162204264,0,0,2,21.93589442
-11.06901751,1,0,1,163.3800781
90.32299772,1,1,3,600.0821977
14.46230003,0,0,2,112.1470212
79.24526514,1,1,1,309.2755481
-8.968491659,0,0,1,66.42624533
100.600338,1,1,0,773.7864462
72.80255875,1,0,2,517.6562561
44.32267687,1,0,1,238.1880094
42.2197396,0,1,3,203.9700506
77.5065377,0,0,1,257.9261467
114.5053303,1,0,3,453.2715729
-71.8300718,0,0,1,-307.9953223
6.111655574,1,0,2,-11.98300161
92.64147915,0,1,3,385.9546209
-15.85022088,0,0,1,104.9347213
111.0261777,0,1,2,552.7402994
63.49409721,1,1,1,435.1889884
32.47500248,0,0,1,116.1813939
20.83679766,1,0,0,144.1297006
88.67758917,1,0,1,513.2177873
55.45488524,0,1,2,191.2842264
-26.96317191,0,0,2,-171.6721883
70.5542583,0,1,1,579.8653126
73.61534479,1,1,3,481.6017807
90.98999567,1,1,1,524.9169777
2.127653518,0,1,1,217.3221046
44.67051583,0,1,0,103.2272036
14.03204132,1,1,0,152.2301649
-1.890765744,1,0,1,47.17075121
53.27528611,1,0,2,370.0688495
19.63664756,1,1,1,77.57740272
3.580262207,1,0,2,205.6773793
107.5405014,0,0,2,429.5796246
34.805804,1,1,0,286.7382408
43.98910645,0,0,1,247.2673346
103.1082533,1,0,1,558.9576735
28.02507613,1,0,2,320.2134346
12.02672692,0,0,3,158.0470974
31.72182169,0,0,1,170.8938084
20.68956306,0,1,2,185.0274002
-13.47621983,1,0,2,34.49675375
76.51054787,0,1,2,333.4356778
83.25862739,1,0,1,409.5973099
36.02444117,1,0,3,141.3395194
66.07433705,1,0,0,308.8347229
-2.970329538,1,1,2,201.7540401
19.14954221,1,0,1,93.61888514
50.68312204,1,1,2,282.2765978
-12.86993047,1,1,0,51.11265047
27.31087597,0,1,1,169.2710265
96.7007155,1,0,3,525.1031858
92.88681932,0,1,2,409.5409846
66.95612054,0,0,2,111.5538036
17.73732918,1,1,0,-30.75541986
25.74288796,0,0,1,318.2207399
102.0406874,0,0,2,268.4920124
91.85020571,1,0,1,454.6924449
1.290135474,1,0,0,71.10643029
77.98274241,1,0,1,281.5684125
49.05766475,0,0,2,354.4673908
53.55368139,1,1,1,283.0673084
42.22591468,0,1,3,176.1135194
-38.31806834,1,0,2,-80.47304929
12.0166978,1,1,1,63.90848827
33.97540314,0,1,2,258.0182563
48.24365487,0,1,1,445.025136
20.2266011,0,1,3,183.1273784
50.34645559,1,0,0,330.0163186
43.89792554,1,1,2,335.6812093
55.59152039,1,1,2,405.6211274
63.77172727,1,0,2,192.1733438
-17.34278316,0,1,1,78.3631079
34.04326843,0,1,1,201.0049407
11.41363157,0,0,2,93.83815237
4.669598841,0,1,0,26.14753455
74.2991876,1,0,2,143.6941527
59.81240347,1,1,1,126.0764726
-54.24790794,1,1,1,-44.8057763
78.87712329,0,1,2,424.004009
-23.03253062,1,1,1,-11.99145717
59.40503744,1,0,0,393.1734035
30.13384037,0,0,2,96.96069996
-8.195892127,1,1,1,108.3069224
52.7470814,0,1,2,410.0409877
44.07069202,0,1,1,329.7625449
56.5531177,1,0,0,330.0798855
84.7115555,0,1,2,271.2925409
29.48476855,1,0,2,79.19774871
86.64565664,1,1,2,362.674724
16.26477999,1,1,1,13.23759612
122.1074947,0,0,1,439.4703589
-11.95834041,0,0,2,-76.55513236
32.28568427,1,1,2,269.4666505
67.75311357,1,0,0,324.0454517
69.36248715,1,1,1,592.1809022
119.9735232,0,0,2,768.0666478
95.50116359,1,1,1,614.7738088
75.88136282,0,0,1,373.6157669
108.1494144,1,1,1,583.7017321
79.55076237,1,1,1,504.3673488
-16.1021871,1,1,1,108.5502598
-23.47513006,1,0,2,74.13726858
19.92921282,0,1,2,286.9498043
52.79489558,0,0,3,134.3628582
101.3417423,0,1,0,660.3836455
1.652089371,0,1,2,118.3592324
48.18602406,0,1,1,305.3065775
52.13545567,1,0,0,118.1894258
20.34907297,0,1,3,224.6349008
-6.838791055,0,1,2,-17.25034803
78.6862852,0,1,2,261.7383889
59.64764169,1,1,3,497.2413916
108.6713635,0,0,1,495.318645
-0.344600695,1,1,2,80.41900124
10.99149228,0,0,0,-29.91074037
41.48706255,0,1,1,234.1065072
98.92973923,1,1,1,813.7262066
139.2062145,0,1,1,588.4555965
-38.46003832,0,1,1,-82.25715805
46.79423848,0,1,3,281.7555802
1.910247799,0,0,1,-0.528784715
1.370777369,1,0,2,228.9393236
23.08887568,0,0,1,178.8392435
94.39304259,0,1,1,337.1244837
136.8088578,0,0,0,558.1814187
102.1421326,1,0,3,472.4108591
62.7052831,1,1,3,433.2966708
6.300663054,1,0,1,122.2901585
5.658441145,0,1,0,129.0580524
37.99260235,1,0,2,224.8651386
52.03779273,1,1,0,379.2386631
57.07712702,1,1,2,352.5317897
46.08499096,0,0,3,271.575149
62.16687435,1,0,0,240.744332
20.00632184,1,0,3,237.8437964
2.410712806,1,1,1,170.0101635
21.11608744,1,1,2,77.51108469
91.6490153,1,1,2,427.4877124
47.0929882,0,1,2,267.0073701
41.35626708,0,1,1,136.3372887
50.56887455,1,1,0,353.7212018
-17.97864272,1,0,1,-112.3091943
54.69074844,0,1,1,239.0464316
56.71609213,1,0,2,278.4165369
-5.542349244,1,0,2,-57.22470602
22.29836889,0,0,2,70.34943196
64.74095545,0,0,0,306.8966516
0.27724951,1,1,2,201.7250683
42.45553681,0,0,2,263.7782207
72.22012771,0,1,2,297.4927805
93.23746698,1,0,0,303.1548128
64.400741,0,1,2,424.568799
31.33555929,1,0,2,62.14234533
81.24096484,0,0,2,389.3717067
5.253955209,1,0,1,115.6183425
-1.460297429,1,1,1,97.53316752
23.61232738,0,1,0,130.5684332
13.79428962,1,1,1,278.1335283
43.80051681,0,1,3,212.5793117
22.97754059,0,1,3,220.164351
40.61550343,0,1,2,288.3603286
23.32156617,1,1,1,110.3316143
33.20921015,0,0,1,231.0673403
103.6033252,0,1,1,501.2935448
35.79376051,0,1,2,323.2142988
65.57090523,1,1,2,388.0676376
35.53920752,1,1,1,140.3600436
-23.60470328,1,0,1,64.39185462
70.73638599,0,0,3,343.0005169
33.40233595,1,0,2,209.0316764
25.05191932,1,0,2,192.8478264
60.10410148,0,1,2,202.5095292
41.43480974,0,0,2,78.80520324
74.58745822,1,1,1,288.3135569
57.5786165,0,1,1,249.0429994
-46.21561949,1,0,2,-266.5882993
22.25856357,1,0,1,182.4851263
98.08211987,1,0,2,305.4267616
17.07404419,1,1,1,133.119354
100.3570886,0,0,1,524.9113858
21.15190841,1,0,3,134.7725403
45.48614961,1,1,1,285.0704922
68.93520141,0,0,1,210.4591762
-4.950173352,1,1,2,115.4291444
37.84173236,1,0,2,109.6247929
84.7608873,1,1,3,599.4982184
66.16548592,0,1,1,483.3913524
55.94907188,0,1,2,261.8942676
47.59627943,0,0,1,293.6713947
12.72715014,0,0,2,136.2991687
110.2416248,0,1,1,522.158157
21.90054849,1,0,1,316.2033786
20.30417852,1,0,2,97.77103592
69.38202688,0,0,3,365.4623026
9.098151236,0,1,2,-120.4756255
43.86347901,1,1,0,339.0092779
7.039023569,1,1,1,80.80938857
23.37042992,0,1,1,276.2078918
51.06591787,1,1,1,353.5131214
96.47128802,0,1,2,394.7036315
-4.660344565,0,1,1,2.524865212
66.77822026,0,0,0,301.7697333
89.34830029,1,0,1,489.4952964
80.12343454,1,0,2,270.2913409
60.88260853,1,1,2,398.3066111
45.26868815,1,1,1,408.1432225
22.35422471,0,1,1,369.7090573
37.24016537,1,1,0,340.8361862
111.4365465,1,1,2,417.3820307
37.78650461,1,0,1,204.8706437
71.92302518,0,0,1,259.4561209
101.6289942,1,1,1,405.1411331
3.338283499,0,0,1,68.30398834
2.17652174,1,1,1,5.020514606
62.90141158,1,0,2,339.4878836
33.62017249,1,0,0,262.0248681
43.25990696,1,1,1,208.5496762
-9.640073414,1,0,1,72.24254279
62.14548516,1,0,1,239.2261935
33.19134768,1,1,3,383.1640252
51.34593487,0,1,1,221.9635587
13.20256959,1,1,3,125.5645408
58.53220831,1,0,0,257.3656584
59.85058584,1,1,2,534.2425011
65.44138977,0,1,2,474.8271101
62.85457716,0,1,3,301.3479484
-25.91093629,1,0,1,8.704443822
69.40132495,0,0,2,324.2684065
79.60490796,1,1,3,446.7485228
19.13694515,0,1,2,229.3762361
58.42287686,1,0,2,195.0141051
60.8376771,1,1,1,423.1309067
56.30355826,1,0,1,324.6493954
-18.86414099,0,0,2,-119.8685857
3.266511716,1,0,3,38.26750367
12.46223159,1,0,0,218.4725791
118.1326433,0,1,1,597.0447478
57.88313939,0,0,2,-6.811076224
6.253017197,0,0,1,89.05102086
12.93268803,0,0,1,70.673971
-5.208190472,0,0,3,-87.36222033
83.95089641,0,1,1,496.5432262
-13.29448775,0,1,2,34.56507795
22.61713904,0,1,3,191.262701
100.5853708,1,1,3,295.6020772
22.27037011,1,1,1,362.5071576
-42.39974847,1,1,0,-25.34253724
101.2411398,0,1,2,566.0566456
100.0483733,1,1,1,733.032141
37.3889084,0,1,1,224.6908503
32.7377191,1,0,1,137.8395018
56.61033926,0,1,2,347.5382008
88.75584654,1,0,3,526.754166
19.41927462,1,0,1,42.94221272
55.09025231,1,0,2,197.9159186
38.28591714,1,0,0,333.0544766
65.52521288,0,0,2,266.2391431
104.9873301,1,0,1,435.0055919
18.27632747,1,1,1,40.30630575
98.00216532,0,0,1,275.5773909
76.42128012,1,1,2,407.3019011
60.15140438,1,1,2,548.0783535
37.26952315,0,0,2,-9.116709157
30.60154103,0,1,2,335.0931955
97.68966386,0,0,2,477.5343785
-36.15166821,0,0,2,-136.4032966
-1.507414648,1,0,2,-109.2349433
45.82887194,0,1,2,454.0523122
115.5990503,1,0,0,372.2120633
114.6344978,0,0,2,350.9997596
57.08500703,1,0,2,286.8974669
99.85367458,1,0,0,461.6259153
45.47318857,1,0,2,96.60015414
32.78257711,1,0,3,177.8358883
66.90616087,1,1,3,309.6601962
62.7966855,1,0,0,434.1848879
89.64014969,0,1,2,741.5213981
40.59579275,0,0,2,100.723494
32.60018084,1,0,2,211.401011
97.80632191,0,1,1,579.1997885
12.94496455,0,0,3,156.6089618
104.7880608,0,0,1,356.2009021
12.04572931,0,0,3,0.91974653
21.21457283,1,1,2,310.8536467
74.62489073,0,0,1,265.2881473
109.8666669,1,1,2,494.9405016
46.52849005,1,1,1,259.630821
23.23071819,0,1,3,199.1728134
45.75212265,1,0,1,332.484801
70.05316688,0,1,2,492.3836721
80.5667775,0,0,0,292.2194432
31.47868365,1,1,2,398.3461544
138.3262814,1,1,2,708.683857
31.7805729,1,1,0,156.7783672
-5.49695912,1,0,3,8.967701635
99.20146534,0,0,3,441.1479902
79.65654553,1,1,1,508.6536676
69.31861307,0,1,2,423.1066091
53.06692613,0,0,3,315.8179696
-54.34853888,1,0,2,-177.4584836
41.91648499,1,0,0,334.7040514
-15.54174987,0,0,1,-139.3408672
13.7795933,0,1,1,257.619434
27.78322231,0,1,2,240.6969886
156.0517347,1,0,2,632.5012155
73.36234065,1,0,1,297.2739873
14.93385638,1,1,2,245.2002823
89.80206874,0,0,1,312.22259
128.6645651,0,0,1,664.249662
-21.76744784,1,0,3,18.2285966
8.560859336,1,0,3,187.8656516
18.25296022,0,0,3,57.95999451
12.59730313,1,1,2,79.4900705
113.7976451,0,0,0,472.2288384
9.965819693,1,1,1,154.626584
24.21731671,1,0,1,102.9178622
80.34598693,0,1,2,586.4274091
26.06513877,1,0,1,161.1777013
60.70839851,1,1,1,345.3498898
38.3537718,0,1,2,321.9368083
-12.80833826,0,1,0,5.876080728
13.72414141,0,0,1,24.07995366
86.67894664,1,1,0,594.8360034
37.22482767,0,0,1,393.484967
83.96527796,1,1,2,415.5205724
61.80205002,0,0,1,368.8045407
118.2040438,1,1,3,608.4843953
40.94918478,0,0,1,209.7339569
51.13490386,0,0,0,137.6758789
99.97149345,1,0,1,537.1933173
23.27159125,1,0,3,215.6014044
31.01053999,0,0,2,144.313161
-25.5022675,1,1,1,7.94260508
-1.213753981,0,0,1,66.64456945
32.71284589,0,1,2,102.8226178
46.7667137,1,1,1,222.6284864
43.52113558,0,1,2,223.6953953
73.64971199,0,1,2,485.5136844
52.85050273,1,1,2,151.2367639
90.39136805,0,0,2,349.7668084
30.61459074,1,1,1,222.7111263
-4.414528325,0,1,2,62.48266354
15.35633793,0,1,1,214.7844328
20.19248475,1,1,1,299.9831755
8.601085885,1,0,3,76.7690015
28.12956978,0,1,0,242.1049483
72.16813841,0,1,2,403.8881236
43.74910529,0,1,2,287.6941205
65.75238376,0,1,2,288.2172058
47.56697604,0,0,1,139.8563104
71.01762767,1,1,3,458.7710985
19.30069174,0,1,1,117.8298958
60.30775195,1,1,3,410.2524588
24.2327203,1,0,1,148.6136279
77.07930094,0,1,1,576.0882449
72.73161973,1,1,2,517.1705412
1.390463802,1,1,3,23.17725554
90.57898506,1,1,1,704.8408779
49.42893201,1,0,2,323.549275
98.76925776,0,0,1,465.1988113
98.51484876,0,0,2,281.8886617
27.84069259,1,1,1,124.0902702
66.35674051,1,0,2,334.204903
47.81105726,0,0,1,173.6356485
-15.36029703,0,0,2,-102.5363817
9.393289101,0,1,1,62.39270622
40.26793376,0,0,2,165.0039686
108.8650968,0,1,1,474.8172123
84.81182856,1,0,1,466.8292779
83.60811359,1,1,1,490.8788191
79.09978926,0,1,1,262.0913298
1.688398351,1,1,2,-18.49270871
53.30804258,0,1,2,251.6311272
79.98633757,0,1,2,479.4716108
16.4896282,0,1,2,141.5411738
38.57713699,1,0,2,225.4250571
41.05683639,0,1,3,350.164868
15.51554122,1,1,1,139.5959425
80.59004811,0,1,1,362.6367041
74.0316843,0,1,1,505.4140072
44.71736326,1,0,1,345.6377795
111.7696352,1,0,3,717.6168925
17.3095385,1,1,1,218.6111176
5.456868046,1,1,3,197.5512445
90.26167629,1,1,1,422.8932992
16.87002813,1,0,2,32.3310868
19.8363377,1,1,3,319.0379296
84.84846596,1,1,2,463.8444595
40.1699001,0,0,3,132.6026619
5.597427916,1,1,2,297.3557108
81.81833653,0,0,1,348.5783178
-27.45229549,0,0,3,-171.9028485
14.81295884,1,1,1,60.33492526
18.91028086,1,1,1,203.0792427
7.284412692,1,1,1,236.0210034
14.90724171,0,0,3,231.3440549
44.90867163,1,0,2,317.922179
20.03990024,1,0,1,130.7606268
57.31965197,0,0,2,276.9401339
9.156214276,1,0,1,113.7757959
134.759977,0,1,1,502.2562546
45.77466049,1,1,2,340.3269607
99.2775187,0,0,2,425.8880971
26.69882426,0,0,2,135.3692203
69.77320634,0,1,2,393.0862322
-7.170083914,1,1,1,-43.40069151
93.83268418,1,0,1,504.0694615
112.8200333,1,1,1,703.3399275
62.66007799,0,1,2,281.4690433
16.65236995,0,1,3,161.9958551
-50.88146809,1,0,3,-211.7753391
17.90524964,1,1,1,335.0413232
31.72523115,0,1,2,290.3400916
66.75270809,1,0,2,367.001161
13.07405155,1,1,3,250.0939703
8.976196535,1,0,2,-15.61675046
12.53847834,0,0,2,86.43802166
-20.50546614,1,0,1,176.8833044
54.21402229,1,1,3,240.1372961
-24.33064089,1,1,3,-91.06949394
46.35990946,0,0,1,323.0118993
0.239724603,0,1,3,-68.19785777
32.2694325,1,1,3,320.0493248
88.4039699,0,1,1,470.1762097
77.69419243,0,1,1,384.3422749
-10.4154867,0,1,0,-15.35624101
-29.46369918,1,1,3,67.68591035
46.06962975,1,1,2,334.8173408
85.17587167,0,0,2,518.1973942
50.62409948,1,0,0,356.4202393
-22.08862919,0,1,1,50.50076409
100.0243951,0,0,2,473.3052889
-17.74691915,0,0,1,-22.49022536
115.6349282,0,1,0,515.5696255
-15.65577348,0,0,0,22.1603987
68.41183747,0,0,2,370.8065786
18.91622124,0,1,2,293.052061
33.33781176,1,0,1,122.4557791
81.19898316,0,0,2,307.5996017
37.81175404,0,1,0,299.0395831
100.9227784,1,1,2,387.5936976
-1.219624459,0,0,1,-85.78650919
15.02510155,0,0,2,-69.72990605
53.26615149,1,0,2,202.3741149
48.83563647,1,1,1,297.6253849
61.70241936,0,0,2,380.3514624
2.749276479,1,0,1,85.16443976
10.01339905,1,1,2,337.874231
-2.614942834,0,1,0,171.4088502
71.38335404,0,0,2,159.7310052
134.7197746,0,1,2,597.4940703
67.75714727,1,0,1,390.6779982
-5.826441215,0,0,1,-138.5000226
72.86945654,1,0,1,261.7534118
-17.45074002,0,1,2,9.378541135
4.044365109,1,1,2,342.6700731
35.99805319,0,0,1,115.3953785
83.71820185,0,1,1,301.4020497
62.43675938,0,0,2,252.793254
34.8241937,0,1,0,224.3189802
-5.196474874,0,0,1,-109.6050793
59.34713372,0,1,1,317.3193607
4.636192117,1,1,0,130.1415899
22.77925615,1,0,1,395.3802599
52.75864451,0,0,0,201.2342393
17.13296131,1,0,1,-8.629256868
50.68349654,0,0,0,222.8150861
108.6051822,1,0,0,462.0400016
81.91083045,0,0,2,514.7770343
48.97362358,0,0,2,241.4061024
26.16911096,0,1,2,198.7127206
71.55955324,0,0,2,96.78613075
40.23931923,1,0,3,206.665869
23.74365891,1,0,1,25.54120661
-17.63149478,1,1,1,159.5473425
87.60718752,1,1,2,672.1524125
-1.583759336,0,1,1,-16.39259424
74.2934346,0,0,3,392.0422007
60.44310567,0,1,1,384.5997043
48.38621422,0,1,1,137.5895148
18.15433244,1,1,1,155.0455832
-8.321968259,1,0,1,2.321273217
53.45366453,1,0,2,345.9528993
104.5533326,0,0,1,390.6383662
90.34074113,1,1,2,411.9393542
-16.25620264,0,1,1,18.09953987
-41.23580008,0,1,1,62.53787729
41.39489159,0,1,3,149.084568
37.55593659,1,1,0,217.6986055
-82.60836048,0,0,2,-192.7787355
71.45068803,1,0,2,393.3100607
58.34975357,1,1,2,173.3425666
52.33711444,0,1,3,343.8887963
57.01196355,0,0,2,309.2658164
60.20870206,0,0,1,336.4320976
59.88514046,1,0,2,335.4793857
64.15840429,1,0,2,273.611987
55.30743805,1,1,3,185.1690682
64.6493053,1,0,2,268.4285183
35.03541067,0,0,2,143.2540987
68.72021989,0,0,1,187.3058795
89.66570729,0,0,3,350.7357116
13.17429505,0,1,2,62.59645116
44.1385768,1,1,3,239.6828883
24.29626233,1,0,1,69.22051077
-35.92210476,1,0,3,-163.9774581
-51.46264696,1,0,3,-156.376564
7.666535321,0,1,2,149.4276421
79.84845883,0,0,1,407.0913221
15.61200447,1,0,1,92.48422128
-26.85289168,0,0,2,-112.3836351
28.6501364,0,0,1,50.60713282
58.30051975,0,0,0,249.623694
58.55282924,1,1,3,283.5847202
-17.95167915,0,0,3,28.85041774
70.73545029,1,1,1,334.9239955
-17.40628946,1,1,3,214.4020091
40.17134865,0,0,2,166.8204879
48.60085516,0,1,2,297.0540157
55.29579054,1,0,2,436.5899321
62.20556743,0,0,2,244.9483616
16.5510018,0,1,3,-9.150288235
-3.655804118,0,1,2,-158.7976585
68.46715877,0,0,2,552.8129024
-22.60927749,1,1,1,-24.1571525
47.94588757,1,0,3,405.1857873
-34.37506428,0,1,2,-70.52325981
-12.32423493,0,0,1,-80.36062261
113.3978703,1,1,0,610.356206
60.5808794,1,1,2,537.1398749
38.5809285,1,1,1,348.1029827
63.41821937,1,0,2,231.4602111
44.09473337,0,0,1,69.17929125
4.144999627,0,0,1,-114.621024
33.33937057,0,0,2,46.48398192
45.50803895,0,1,0,285.6817781
46.10970374,1,0,0,339.4871609
-11.06705899,0,1,3,187.2920369
10.24952804,0,0,2,83.34227222
9.635806123,1,1,1,100.0537883
37.74088909,0,0,1,-47.35940668
96.05422153,1,0,1,274.3587936
42.64749719,0,1,1,296.9279643
92.49255195,0,1,2,539.5560337
56.74555092,0,0,3,188.9791094
63.50096351,1,1,1,455.7881646
-20.75365132,0,1,2,1.976665397
